zipcode,state,state_fips,county,county_fips,county_population,county_urban_pct
29073,SC,45,Lexington County,063,262391,74.72
29074,SC,45,Kershaw County,055,61697,42.32
29075,SC,45,Newberry County,071,37508,32.15
29078,SC,45,Kershaw County,055,61697,42.32
29079,SC,45,Darlington County,031,68681,42.24
29080,SC,45,Lee County,061,19220,28.05
29081,SC,45,Bamberg County,009,15987,45.49
29082,SC,45,Colleton County,029,38892,24.43
29101,SC,45,Chesterfield County,025,46734,26.23
29102,SC,45,Clarendon County,027,34971,14.29
29104,SC,45,Sumter County,085,107456,68.03
29105,SC,45,Aiken County,003,160099,63
29107,SC,45,Orangeburg County,075,92501,36.22
29108,SC,45,Newberry County,071,37508,32.15
29111,SC,45,Clarendon County,027,34971,14.29
29112,SC,45,Orangeburg County,075,92501,36.22
29113,SC,45,Orangeburg County,075,92501,36.22
29114,SC,45,Florence County,041,136885,61.48
29115,SC,45,Orangeburg County,075,92501,36.22
29116,SC,45,Orangeburg County,075,92501,36.22
29117,SC,45,Orangeburg County,075,92501,36.22
29118,SC,45,Orangeburg County,075,92501,36.22
29122,SC,45,Newberry County,071,37508,32.15
29123,SC,45,Lexington County,063,262391,74.72
29125,SC,45,Sumter County,085,107456,68.03
29126,SC,45,Newberry County,071,37508,32.15
29127,SC,45,Newberry County,071,37508,32.15
29128,SC,45,Sumter County,085,107456,68.03
29129,SC,45,Aiken County,003,160099,63
29130,SC,45,Fairfield County,039,23956,21.69
29132,SC,45,Fairfield County,039,23956,21.69
29133,SC,45,Orangeburg County,075,92501,36.22
29135,SC,45,Calhoun County,017,15175,0
29137,SC,45,Aiken County,003,160099,63
29138,SC,45,Saluda County,081,19875,19.47
29142,SC,45,Orangeburg County,075,92501,36.22
29143,SC,45,Clarendon County,027,34971,14.29
29145,SC,45,Newberry County,071,37508,32.15
29146,SC,45,Orangeburg County,075,92501,36.22
29147,SC,45,Richland County,079,384504,90.93
29148,SC,45,Clarendon County,027,34971,14.29
29150,SC,45,Sumter County,085,107456,68.03
29151,SC,45,Sumter County,085,107456,68.03
29152,SC,45,Sumter County,085,107456,68.03
29153,SC,45,Sumter County,085,107456,68.03
29154,SC,45,Sumter County,085,107456,68.03
29160,SC,45,Lexington County,063,262391,74.72
29161,SC,45,Florence County,041,136885,61.48
29162,SC,45,Clarendon County,027,34971,14.29
29163,SC,45,Orangeburg County,075,92501,36.22
29164,SC,45,Aiken County,003,160099,63
29166,SC,45,Saluda County,081,19875,19.47
29168,SC,45,Sumter County,085,107456,68.03
29169,SC,45,Lexington County,063,262391,74.72
29170,SC,45,Lexington County,063,262391,74.72
29171,SC,45,Lexington County,063,262391,74.72
29172,SC,45,Lexington County,063,262391,74.72
29175,SC,45,Kershaw County,055,61697,42.32
29177,SC,45,Richland County,079,384504,90.93
29178,SC,45,Newberry County,071,37508,32.15
29180,SC,45,Fairfield County,039,23956,21.69
29201,SC,45,Richland County,079,384504,90.93
29202,SC,45,Richland County,079,384504,90.93
29203,SC,45,Richland County,079,384504,90.93
29204,SC,45,Richland County,079,384504,90.93
29205,SC,45,Richland County,079,384504,90.93
29206,SC,45,Richland County,079,384504,90.93
29207,SC,45,Richland County,079,384504,90.93
29208,SC,45,Richland County,079,384504,90.93
29209,SC,45,Richland County,079,384504,90.93
29210,SC,45,Richland County,079,384504,90.93
29211,SC,45,Richland County,079,384504,90.93
29212,SC,45,Lexington County,063,262391,74.72
29214,SC,45,Richland County,079,384504,90.93
29215,SC,45,Richland County,079,384504,90.93
29216,SC,45,Richland County,079,384504,90.93
29217,SC,45,Richland County,079,384504,90.93
29218,SC,45,Richland County,079,384504,90.93
29219,SC,45,Richland County,079,384504,90.93
29220,SC,45,Richland County,079,384504,90.93
29221,SC,45,Richland County,079,384504,90.93
29222,SC,45,Richland County,079,384504,90.93
29223,SC,45,Richland County,079,384504,90.93
29224,SC,45,Richland County,079,384504,90.93
29225,SC,45,Richland County,079,384504,90.93
29226,SC,45,Richland County,079,384504,90.93
29227,SC,45,Richland County,079,384504,90.93
29228,SC,45,Richland County,079,384504,90.93
29229,SC,45,Richland County,079,384504,90.93
29230,SC,45,Richland County,079,384504,90.93
29240,SC,45,Richland County,079,384504,90.93
29250,SC,45,Richland County,079,384504,90.93
29260,SC,45,Richland County,079,384504,90.93
29290,SC,45,Richland County,079,384504,90.93
29292,SC,45,Richland County,079,384504,90.93
29301,SC,45,Spartanburg County,083,284307,72.57
29302,SC,45,Spartanburg County,083,284307,72.57
29303,SC,45,Spartanburg County,083,284307,72.57
29304,SC,45,Spartanburg County,083,284307,72.57
29305,SC,45,Spartanburg County,083,284307,72.57
29306,SC,45,Spartanburg County,083,284307,72.57
29307,SC,45,Spartanburg County,083,284307,72.57
29316,SC,45,Spartanburg County,083,284307,72.57
29318,SC,45,Spartanburg County,083,284307,72.57
29319,SC,45,Spartanburg County,083,284307,72.57
29320,SC,45,Spartanburg County,083,284307,72.57
29321,SC,45,Union County,087,28961,34.64
29322,SC,45,Spartanburg County,083,284307,72.57
29323,SC,45,Spartanburg County,083,284307,72.57
29324,SC,45,Spartanburg County,083,284307,72.57
29325,SC,45,Laurens County,059,66537,35.81
29329,SC,45,Spartanburg County,083,284307,72.57
29330,SC,45,Spartanburg County,083,284307,72.57
29331,SC,45,Spartanburg County,083,284307,72.57
29332,SC,45,Laurens County,059,66537,35.81
29333,SC,45,Spartanburg County,083,284307,72.57
29334,SC,45,Spartanburg County,083,284307,72.57
29335,SC,45,Spartanburg County,083,284307,72.57
29336,SC,45,Spartanburg County,083,284307,72.57
29338,SC,45,Spartanburg County,083,284307,72.57
29340,SC,45,Cherokee County,021,55342,38.95
29341,SC,45,Cherokee County,021,55342,38.95
29342,SC,45,Cherokee County,021,55342,38.95
29346,SC,45,Spartanburg County,083,284307,72.57
29348,SC,45,Spartanburg County,083,284307,72.57
29349,SC,45,Spartanburg County,083,284307,72.57
29351,SC,45,Laurens County,059,66537,35.81
29353,SC,45,Union County,087,28961,34.64
29355,SC,45,Laurens County,059,66537,35.81
29356,SC,45,Spartanburg County,083,284307,72.57
29360,SC,45,Laurens County,059,66537,35.81
29364,SC,45,Union County,087,28961,34.64
29365,SC,45,Spartanburg County,083,284307,72.57
29368,SC,45,Spartanburg County,083,284307,72.57
29369,SC,45,Spartanburg County,083,284307,72.57
29370,SC,45,Laurens County,059,66537,35.81
29372,SC,45,Spartanburg County,083,284307,72.57
29373,SC,45,Spartanburg County,083,284307,72.57
29374,SC,45,Spartanburg County,083,284307,72.57
29375,SC,45,Spartanburg County,083,284307,72.57
29376,SC,45,Spartanburg County,083,284307,72.57
29377,SC,45,Spartanburg County,083,284307,72.57
29378,SC,45,Spartanburg County,083,284307,72.57
29379,SC,45,Union County,087,28961,34.64
29384,SC,45,Laurens County,059,66537,35.81
29385,SC,45,Spartanburg County,083,284307,72.57
29386,SC,45,Spartanburg County,083,284307,72.57
29388,SC,45,Spartanburg County,083,284307,72.57
29390,SC,45,Spartanburg County,083,284307,72.57
29391,SC,45,Spartanburg County,083,284307,72.57
29395,SC,45,Union County,087,28961,34.64
29401,SC,45,Charleston County,019,350209,89.12
29402,SC,45,Charleston County,019,350209,89.12
29403,SC,45,Charleston County,019,350209,89.12
29404,SC,45,Charleston County,019,350209,89.12
29405,SC,45,Charleston County,019,350209,89.12
29406,SC,45,Charleston County,019,350209,89.12
29407,SC,45,Charleston County,019,350209,89.12
29409,SC,45,Charleston County,019,350209,89.12
29410,SC,45,Berkeley County,015,177843,71.05
29412,SC,45,Charleston County,019,350209,89.12
29413,SC,45,Charleston County,019,350209,89.12
29414,SC,45,Charleston County,019,350209,89.12
29415,SC,45,Charleston County,019,350209,89.12
29416,SC,45,Charleston County,019,350209,89.12
29417,SC,45,Charleston County,019,350209,89.12
29418,SC,45,Charleston County,019,350209,89.12
29419,SC,45,Charleston County,019,350209,89.12
29420,SC,45,Dorchester County,035,136555,80.52
29422,SC,45,Charleston County,019,350209,89.12
29423,SC,45,Charleston County,019,350209,89.12
29424,SC,45,Charleston County,019,350209,89.12
29425,SC,45,Charleston County,019,350209,89.12
29426,SC,45,Charleston County,019,350209,89.12
29429,SC,45,Charleston County,019,350209,89.12
29430,SC,45,Berkeley County,015,177843,71.05
29431,SC,45,Berkeley County,015,177843,71.05
29432,SC,45,Orangeburg County,075,92501,36.22
29433,SC,45,Colleton County,029,38892,24.43
29434,SC,45,Berkeley County,015,177843,71.05
29435,SC,45,Colleton County,029,38892,24.43
29436,SC,45,Berkeley County,015,177843,71.05
29437,SC,45,Dorchester County,035,136555,80.52
29438,SC,45,Charleston County,019,350209,89.12
29439,SC,45,Charleston County,019,350209,89.12
29440,SC,45,Georgetown County,043,60158,58.48
29442,SC,45,Georgetown County,043,60158,58.48
29445,SC,45,Berkeley County,015,177843,71.05
29446,SC,45,Colleton County,029,38892,24.43
29447,SC,45,Dorchester County,035,136555,80.52
29448,SC,45,Dorchester County,035,136555,80.52
29449,SC,45,Charleston County,019,350209,89.12
29450,SC,45,Berkeley County,015,177843,71.05
29451,SC,45,Charleston County,019,350209,89.12
29452,SC,45,Colleton County,029,38892,24.43
29453,SC,45,Berkeley County,015,177843,71.05
29455,SC,45,Charleston County,019,350209,89.12
29456,SC,45,Dorchester County,035,136555,80.52
29457,SC,45,Charleston County,019,350209,89.12
29458,SC,45,Charleston County,019,350209,89.12
29461,SC,45,Berkeley County,015,177843,71.05
29464,SC,45,Charleston County,019,350209,89.12
29465,SC,45,Charleston County,019,350209,89.12
29466,SC,45,Charleston County,019,350209,89.12
29468,SC,45,Berkeley County,015,177843,71.05
29469,SC,45,Berkeley County,015,177843,71.05
29470,SC,45,Charleston County,019,350209,89.12
29471,SC,45,Dorchester County,035,136555,80.52
29472,SC,45,Dorchester County,035,136555,80.52
29474,SC,45,Colleton County,029,38892,24.43
29475,SC,45,Colleton County,029,38892,24.43
29476,SC,45,Berkeley County,015,177843,71.05
29477,SC,45,Dorchester County,035,136555,80.52
29479,SC,45,Berkeley County,015,177843,71.05
29481,SC,45,Colleton County,029,38892,24.43
29482,SC,45,Charleston County,019,350209,89.12
29483,SC,45,Dorchester County,035,136555,80.52
29484,SC,45,Dorchester County,035,136555,80.52
29485,SC,45,Dorchester County,035,136555,80.52
29486,SC,45,Berkeley County,015,177843,71.05
29487,SC,45,Charleston County,019,350209,89.12
29488,SC,45,Colleton County,029,38892,24.43
29492,SC,45,Berkeley County,015,177843,71.05
29493,SC,45,Colleton County,029,38892,24.43
29501,SC,45,Florence County,041,136885,61.48
29502,SC,45,Florence County,041,136885,61.48
29503,SC,45,Florence County,041,136885,61.48
29504,SC,45,Florence County,041,136885,61.48
29505,SC,45,Florence County,041,136885,61.48
29506,SC,45,Florence County,041,136885,61.48
29510,SC,45,Georgetown County,043,60158,58.48
29511,SC,45,Horry County,051,269291,69.62
29512,SC,45,Marlboro County,069,28933,44.95
29516,SC,45,Marlboro County,069,28933,44.95
29518,SC,45,Williamsburg County,089,34423,18.06
29519,SC,45,Marion County,067,33062,39.25
29520,SC,45,Chesterfield County,025,46734,26.23
29525,SC,45,Marlboro County,069,28933,44.95
29526,SC,45,Horry County,051,269291,69.62
29527,SC,45,Horry County,051,269291,69.62
29528,SC,45,Horry County,051,269291,69.62
29530,SC,45,Florence County,041,136885,61.48
29532,SC,45,Darlington County,031,68681,42.24
29536,SC,45,Dillon County,033,32062,30.49
29540,SC,45,Darlington County,031,68681,42.24
29541,SC,45,Florence County,041,136885,61.48
29543,SC,45,Dillon County,033,32062,30.49
29544,SC,45,Horry County,051,269291,69.62
29545,SC,45,Horry County,051,269291,69.62
29546,SC,45,Marion County,067,33062,39.25
29547,SC,45,Dillon County,033,32062,30.49
29550,SC,45,Darlington County,031,68681,42.24
29551,SC,45,Darlington County,031,68681,42.24
29554,SC,45,Williamsburg County,089,34423,18.06
29555,SC,45,Florence County,041,136885,61.48
29556,SC,45,Williamsburg County,089,34423,18.06
29560,SC,45,Florence County,041,136885,61.48
29563,SC,45,Dillon County,033,32062,30.49
29564,SC,45,Williamsburg County,089,34423,18.06
29565,SC,45,Dillon County,033,32062,30.49
29566,SC,45,Horry County,051,269291,69.62
29567,SC,45,Dillon County,033,32062,30.49
29568,SC,45,Horry County,051,269291,69.62
29569,SC,45,Horry County,051,269291,69.62
29570,SC,45,Marlboro County,069,28933,44.95
29571,SC,45,Marion County,067,33062,39.25
29572,SC,45,Horry County,051,269291,69.62
29573,SC,45,Dillon County,033,32062,30.49
29574,SC,45,Marion County,067,33062,39.25
29575,SC,45,Horry County,051,269291,69.62
29576,SC,45,Horry County,051,269291,69.62
29577,SC,45,Horry County,051,269291,69.62
29578,SC,45,Horry County,051,269291,69.62
29579,SC,45,Horry County,051,269291,69.62
29580,SC,45,Williamsburg County,089,34423,18.06
29581,SC,45,Horry County,051,269291,69.62
29582,SC,45,Horry County,051,269291,69.62
29583,SC,45,Florence County,041,136885,61.48
29584,SC,45,Chesterfield County,025,46734,26.23
29585,SC,45,Georgetown County,043,60158,58.48
29587,SC,45,Horry County,051,269291,69.62
29588,SC,45,Horry County,051,269291,69.62
29589,SC,45,Marion County,067,33062,39.25
29590,SC,45,Williamsburg County,089,34423,18.06
29591,SC,45,Florence County,041,136885,61.48
29592,SC,45,Dillon County,033,32062,30.49
29593,SC,45,Darlington County,031,68681,42.24
29594,SC,45,Marlboro County,069,28933,44.95
29596,SC,45,Marlboro County,069,28933,44.95
29597,SC,45,Horry County,051,269291,69.62
29598,SC,45,Horry County,051,269291,69.62
29601,SC,45,Greenville County,045,451225,87.39
29602,SC,45,Greenville County,045,451225,87.39
29603,SC,45,Greenville County,045,451225,87.39
29604,SC,45,Greenville County,045,451225,87.39
29605,SC,45,Greenville County,045,451225,87.39
29606,SC,45,Greenville County,045,451225,87.39
29607,SC,45,Greenville County,045,451225,87.39
29608,SC,45,Greenville County,045,451225,87.39
29609,SC,45,Greenville County,045,451225,87.39
29610,SC,45,Greenville County,045,451225,87.39
29611,SC,45,Greenville County,045,451225,87.39
29612,SC,45,Greenville County,045,451225,87.39
29613,SC,45,Greenville County,045,451225,87.39
29614,SC,45,Greenville County,045,451225,87.39
29615,SC,45,Greenville County,045,451225,87.39
29616,SC,45,Greenville County,045,451225,87.39
29617,SC,45,Greenville County,045,451225,87.39
29620,SC,45,Abbeville County,001,25417,21.42
29621,SC,45,Anderson County,007,187126,62.07
29622,SC,45,Anderson County,007,187126,62.07
29623,SC,45,Anderson County,007,187126,62.07
29624,SC,45,Anderson County,007,187126,62.07
29625,SC,45,Anderson County,007,187126,62.07
29626,SC,45,Anderson County,007,187126,62.07
29627,SC,45,Anderson County,007,187126,62.07
29628,SC,45,Abbeville County,001,25417,21.42
29630,SC,45,Pickens County,077,119224,64.21
29631,SC,45,Pickens County,077,119224,64.21
29632,SC,45,Pickens County,077,119224,64.21
29633,SC,45,Pickens County,077,119224,64.21
29634,SC,45,Pickens County,077,119224,64.21
29635,SC,45,Greenville County,045,451225,87.39
29636,SC,45,Greenville County,045,451225,87.39
29638,SC,45,Abbeville County,001,25417,21.42
29639,SC,45,Abbeville County,001,25417,21.42
29640,SC,45,Pickens County,077,119224,64.21
29641,SC,45,Pickens County,077,119224,64.21
29642,SC,45,Pickens County,077,119224,64.21
29643,SC,45,Oconee County,073,74273,35.08
29644,SC,45,Greenville County,045,451225,87.39
29645,SC,45,Laurens County,059,66537,35.81
29646,SC,45,Greenwood County,047,69661,60.25
29647,SC,45,Greenwood County,047,69661,60.25
29648,SC,45,Greenwood County,047,69661,60.25
29649,SC,45,Greenwood County,047,69661,60.25
29650,SC,45,Greenville County,045,451225,87.39
29651,SC,45,Greenville County,045,451225,87.39
29652,SC,45,Spartanburg County,083,284307,72.57
29653,SC,45,Greenwood County,047,69661,60.25
29654,SC,45,Anderson County,007,187126,62.07
29655,SC,45,Anderson County,007,187126,62.07
29656,SC,45,Anderson County,007,187126,62.07
29657,SC,45,Pickens County,077,119224,64.21
29658,SC,45,Oconee County,073,74273,35.08
29659,SC,45,Abbeville County,001,25417,21.42
29661,SC,45,Greenville County,045,451225,87.39
29662,SC,45,Greenville County,045,451225,87.39
29664,SC,45,Oconee County,073,74273,35.08
29665,SC,45,Oconee County,073,74273,35.08
29666,SC,45,Greenwood County,047,69661,60.25
29667,SC,45,Pickens County,077,119224,64.21
29669,SC,45,Anderson County,007,187126,62.07
29670,SC,45,Anderson County,007,187126,62.07
29671,SC,45,Pickens County,077,119224,64.21
29672,SC,45,Oconee County,073,74273,35.08
29673,SC,45,Greenville County,045,451225,87.39
29675,SC,45,Oconee County,073,74273,35.08
29676,SC,45,Oconee County,073,74273,35.08
29677,SC,45,Anderson County,007,187126,62.07
29678,SC,45,Oconee County,073,74273,35.08
29679,SC,45,Oconee County,073,74273,35.08
29680,SC,45,Greenville County,045,451225,87.39
29681,SC,45,Greenville County,045,451225,87.39
29682,SC,45,Pickens County,077,119224,64.21
29683,SC,45,Greenville County,045,451225,87.39
29684,SC,45,Anderson County,007,187126,62.07
29685,SC,45,Pickens County,077,119224,64.21
29686,SC,45,Oconee County,073,74273,35.08
29687,SC,45,Greenville County,045,451225,87.39
29688,SC,45,Greenville County,045,451225,87.39
29689,SC,45,Anderson County,007,187126,62.07
29690,SC,45,Greenville County,045,451225,87.39
29691,SC,45,Oconee County,073,74273,35.08
29692,SC,45,Laurens County,059,66537,35.81
29693,SC,45,Oconee County,073,74273,35.08
29695,SC,45,Greenwood County,047,69661,60.25
29696,SC,45,Oconee County,073,74273,35.08
29697,SC,45,Anderson County,007,187126,62.07
29698,SC,45,Greenville County,045,451225,87.39
29702,SC,45,Cherokee County,021,55342,38.95
29703,SC,45,York County,091,226073,77.05
29704,SC,45,York County,091,226073,77.05
29706,SC,45,Chester County,023,33140,28.22
29707,SC,45,Lancaster County,057,76652,50.05
29708,SC,45,York County,091,226073,77.05
29709,SC,45,Chesterfield County,025,46734,26.23
29710,SC,45,York County,091,226073,77.05
29712,SC,45,Chester County,023,33140,28.22
29714,SC,45,Chester County,023,33140,28.22
29715,SC,45,York County,091,226073,77.05
29716,SC,45,York County,091,226073,77.05
29717,SC,45,York County,091,226073,77.05
29718,SC,45,Chesterfield County,025,46734,26.23
29720,SC,45,Lancaster County,057,76652,50.05
29721,SC,45,Lancaster County,057,76652,50.05
29722,SC,45,Lancaster County,057,76652,50.05
29724,SC,45,Chester County,023,33140,28.22
29726,SC,45,York County,091,226073,77.05
29727,SC,45,Chesterfield County,025,46734,26.23
29728,SC,45,Chesterfield County,025,46734,26.23
29729,SC,45,Chester County,023,33140,28.22
29730,SC,45,York County,091,226073,77.05
29731,SC,45,York County,091,226073,77.05
29732,SC,45,York County,091,226073,77.05
29733,SC,45,York County,091,226073,77.05
29734,SC,45,York County,091,226073,77.05
29741,SC,45,Chesterfield County,025,46734,26.23
29742,SC,45,York County,091,226073,77.05
29743,SC,45,York County,091,226073,77.05
29744,SC,45,Lancaster County,057,76652,50.05
29745,SC,45,York County,091,226073,77.05
29801,SC,45,Aiken County,003,160099,63
29802,SC,45,Aiken County,003,160099,63
29803,SC,45,Aiken County,003,160099,63
29804,SC,45,Aiken County,003,160099,63
29805,SC,45,Aiken County,003,160099,63
29808,SC,45,Aiken County,003,160099,63
29809,SC,45,Aiken County,003,160099,63
29810,SC,45,Allendale County,005,10419,31.74
